dimension,characteristics_code,group,year,cat_id,cat_label,major,dollars,totalexp,share
income_quintile,06,Highest quintile,1992,11,Fuel oil and other fuels,Utilities,129,57981,0.2224866766699436
income_quintile,06,Highest quintile,1993,11,Fuel oil and other fuels,Utilities,126,59521,0.21168999176761144
income_quintile,06,Highest quintile,1994,11,Fuel oil and other fuels,Utilities,124,60803,0.20393730572504645
income_quintile,06,Highest quintile,1995,11,Fuel oil and other fuels,Utilities,112,62639,0.1788023435878606
income_quintile,06,Highest quintile,1996,11,Fuel oil and other fuels,Utilities,142,66794,0.21259394556397282
income_quintile,06,Highest quintile,1997,11,Fuel oil and other fuels,Utilities,149,66800,0.22305389221556887
income_quintile,06,Highest quintile,1998,11,Fuel oil and other fuels,Utilities,117,70648,0.1656097837164534
income_quintile,06,Highest quintile,1999,11,Fuel oil and other fuels,Utilities,104,75015,0.1386389388788909
income_quintile,06,Highest quintile,2000,11,Fuel oil and other fuels,Utilities,121,75102,0.1611142179968576
income_quintile,06,Highest quintile,2001,11,Fuel oil and other fuels,Utilities,158,77125,0.20486223662884928
income_quintile,06,Highest quintile,2002,11,Fuel oil and other fuels,Utilities,125,79199,0.15783027563479338
income_quintile,06,Highest quintile,2003,11,Fuel oil and other fuels,Utilities,173,81731,0.21166999057885014
income_quintile,06,Highest quintile,2004,11,Fuel oil and other fuels,Utilities,178,83710,0.2126388722972166
income_quintile,06,Highest quintile,2005,11,Fuel oil and other fuels,Utilities,214,90469,0.2365451149012369
income_quintile,06,Highest quintile,2006,11,Fuel oil and other fuels,Utilities,223,94150,0.23685608072225173
income_quintile,06,Highest quintile,2007,11,Fuel oil and other fuels,Utilities,243,96752,0.2511575988093269
income_quintile,06,Highest quintile,2008,11,Fuel oil and other fuels,Utilities,282,97003,0.2907126583713906
income_quintile,06,Highest quintile,2009,11,Fuel oil and other fuels,Utilities,220,94244,0.2334366113492636
income_quintile,06,Highest quintile,2010,11,Fuel oil and other fuels,Utilities,232,92870,0.2498115645526004
income_quintile,06,Highest quintile,2011,11,Fuel oil and other fuels,Utilities,270,94551,0.28556017387441696
income_quintile,06,Highest quintile,2012,11,Fuel oil and other fuels,Utilities,246,99368,0.24756460832461155
income_quintile,06,Highest quintile,2013,11,Fuel oil and other fuels,Utilities,246,99237,0.24789141146951238
income_quintile,06,Highest quintile,2014,11,Fuel oil and other fuels,Utilities,258,104363,0.2472140509567567
income_quintile,06,Highest quintile,2015,11,Fuel oil and other fuels,Utilities,199,110508,0.18007746045535164
income_quintile,06,Highest quintile,2016,11,Fuel oil and other fuels,Utilities,136,112221,0.1211894386968571
income_quintile,06,Highest quintile,2017,11,Fuel oil and other fuels,Utilities,158,116988,0.1350565870003761
income_quintile,06,Highest quintile,2018,11,Fuel oil and other fuels,Utilities,213,118781,0.17932160867478805
income_quintile,06,Highest quintile,2019,11,Fuel oil and other fuels,Utilities,189,121571,0.1554647078661852
income_quintile,06,Highest quintile,2020,11,Fuel oil and other fuels,Utilities,168,114839,0.14629176499272895
income_quintile,06,Highest quintile,2021,11,Fuel oil and other fuels,Utilities,222,128213,0.1731493686287662
income_quintile,06,Highest quintile,2022,11,Fuel oil and other fuels,Utilities,305,140657,0.21683954584556758
income_quintile,06,Highest quintile,2023,11,Fuel oil and other fuels,Utilities,224,150093,0.14924080403483173
income_quintile,06,Highest quintile,2024,11,Fuel oil and other fuels,Utilities,220,150342,0.1463330273642761
income_quintile,01,All consumer units,1984,06,"Owned dwellings: maintenance, repairs, insurance",Housing,390,21975,1.7747440273037542
income_quintile,01,All consumer units,1985,06,"Owned dwellings: maintenance, repairs, insurance",Housing,441,23490,1.8773946360153257
income_quintile,01,All consumer units,1986,06,"Owned dwellings: maintenance, repairs, insurance",Housing,456,23866,1.910667895751278
income_quintile,01,All consumer units,1987,06,"Owned dwellings: maintenance, repairs, insurance",Housing,449,24414,1.8391087081182929
income_quintile,01,All consumer units,1988,06,"Owned dwellings: maintenance, repairs, insurance",Housing,496,25892,1.9156496215047119
income_quintile,01,All consumer units,1989,06,"Owned dwellings: maintenance, repairs, insurance",Housing,533,27810,1.916576770945703
income_quintile,01,All consumer units,1990,06,"Owned dwellings: maintenance, repairs, insurance",Housing,540,28381,1.902681371339981
income_quintile,01,All consumer units,1991,06,"Owned dwellings: maintenance, repairs, insurance",Housing,559,29614,1.887620719929763
income_quintile,01,All consumer units,1992,06,"Owned dwellings: maintenance, repairs, insurance",Housing,560,29846,1.8762983314346982
income_quintile,01,All consumer units,1993,06,"Owned dwellings: maintenance, repairs, insurance",Housing,628,30692,2.046135800860159
income_quintile,01,All consumer units,1994,06,"Owned dwellings: maintenance, repairs, insurance",Housing,651,31731,2.0516214427531434
income_quintile,01,All consumer units,1995,06,"Owned dwellings: maintenance, repairs, insurance",Housing,715,32264,2.216092239028019
income_quintile,01,All consumer units,1996,06,"Owned dwellings: maintenance, repairs, insurance",Housing,729,33797,2.156996183093174
income_quintile,01,All consumer units,1997,06,"Owned dwellings: maintenance, repairs, insurance",Housing,738,34819,2.119532439185502
income_quintile,01,All consumer units,1998,06,"Owned dwellings: maintenance, repairs, insurance",Housing,775,35535,2.1809483607710707
income_quintile,01,All consumer units,1999,06,"Owned dwellings: maintenance, repairs, insurance",Housing,854,36995,2.3084200567644277
income_quintile,01,All consumer units,2000,06,"Owned dwellings: maintenance, repairs, insurance",Housing,825,38045,2.1684846891838614
income_quintile,01,All consumer units,2001,06,"Owned dwellings: maintenance, repairs, insurance",Housing,884,39518,2.2369553115036185
income_quintile,01,All consumer units,2002,06,"Owned dwellings: maintenance, repairs, insurance",Housing,960,40677,2.360056051331219
income_quintile,01,All consumer units,2003,06,"Owned dwellings: maintenance, repairs, insurance",Housing,965,40817,2.3642109905186564
income_quintile,01,All consumer units,2004,06,"Owned dwellings: maintenance, repairs, insurance",Housing,997,43395,2.2974997119483813
income_quintile,01,All consumer units,2005,06,"Owned dwellings: maintenance, repairs, insurance",Housing,1101,46409,2.3723846667672217
income_quintile,01,All consumer units,2006,06,"Owned dwellings: maintenance, repairs, insurance",Housing,1115,48398,2.3038142071986445
income_quintile,01,All consumer units,2007,06,"Owned dwellings: maintenance, repairs, insurance",Housing,1131,49638,2.2784963133083527
income_quintile,01,All consumer units,2008,06,"Owned dwellings: maintenance, repairs, insurance",Housing,1176,50486,2.329358634076774
income_quintile,01,All consumer units,2009,06,"Owned dwellings: maintenance, repairs, insurance",Housing,1138,49067,2.3192777222980823
income_quintile,01,All consumer units,2010,06,"Owned dwellings: maintenance, repairs, insurance",Housing,1112,48109,2.311417822029142
income_quintile,01,All consumer units,2011,06,"Owned dwellings: maintenance, repairs, insurance",Housing,1120,49705,2.2532944371793584
income_quintile,01,All consumer units,2012,06,"Owned dwellings: maintenance, repairs, insurance",Housing,1153,51442,2.2413592006531626
income_quintile,01,All consumer units,2013,06,"Owned dwellings: maintenance, repairs, insurance",Housing,1182,51100,2.3131115459882583
income_quintile,01,All consumer units,2014,06,"Owned dwellings: maintenance, repairs, insurance",Housing,1293,53495,2.41704832227311
income_quintile,01,All consumer units,2015,06,"Owned dwellings: maintenance, repairs, insurance",Housing,1438,55978,2.5688663403479937
income_quintile,01,All consumer units,2016,06,"Owned dwellings: maintenance, repairs, insurance",Housing,1437,57311,2.5073720577201586
income_quintile,01,All consumer units,2017,06,"Owned dwellings: maintenance, repairs, insurance",Housing,1616,60060,2.6906426906426906
income_quintile,01,All consumer units,2018,06,"Owned dwellings: maintenance, repairs, insurance",Housing,1703,61224,2.781588919378022
income_quintile,01,All consumer units,2019,06,"Owned dwellings: maintenance, repairs, insurance",Housing,1879,63036,2.980836347483977
income_quintile,01,All consumer units,2020,06,"Owned dwellings: maintenance, repairs, insurance",Housing,2158,61332,3.5185547511902433
income_quintile,01,All consumer units,2021,06,"Owned dwellings: maintenance, repairs, insurance",Housing,2335,66928,3.488823810662204
